keysight-1000.test,8192,8,35.102939
keysight-1000.test,16384,32,20.596521
keysight-1000.test,8192,32,8.538676
keysight-1000.test,16384,16,37.770393
keysight-1000.test,4096,1,73.266469
keysight-1000.test,36027,16,91.628762
keysight-1000.test,4096,8,17.636641
keysight-1000.test,36027,32,38.908529
keysight-1000.test,4096,32,4.985841
keysight-1000.test,32768,32,34.976805
keysight-1000.test,36027,8,159.600273
keysight-1000.test,16384,8,81.454959
keysight-1000.test,8192,1,146.79652
keysight-1000.test,32768,8,152.656566
keysight-1000.test,2048,8,7.937061
keysight-1000.test,32768,16,84.799945
keysight-1000.test,4096,16,8.863997
keysight-1000.test,2048,16,4.104512
keysight-1000.test,8192,16,21.177183
keysight-1000.test,36027,1,658.229497
keysight-1000.test,2048,32,2.068215
keysight-1000.test,16384,1,293.498894
keysight-1000.test,32768,1,583.453754
keysight-1000.test,2048,1,33.510833
