Fsm,No_of_testcases,No_of_threads,Time taken,Execution GPU Optimised,Total GPU Optimised,Execution GPU Unoptimised,Total GPU Unoptimised
halflife2-deathmatch.test,1048576,32,1181.395824,525.523456,824.164073,802.24736,1072.066997
halflife2-deathmatch.test,1048576,8,3169.407778,525.523456,824.164073,802.24736,1072.066997
halflife2-deathmatch.test,1048576,4,5132.340439,525.523456,824.164073,802.24736,1072.066997
halflife2-deathmatch.test,1048576,1,9473.615143,525.523456,824.164073,802.24736,1072.066997
halflife2-deathmatch.test,524288,32,248.044792,81.30704,207.419286,212.377984,346.168651
halflife2-deathmatch.test,524288,8,445.10799,81.30704,207.419286,212.377984,346.168651
halflife2-deathmatch.test,524288,4,770.092831,81.30704,207.419286,212.377984,346.168651
halflife2-deathmatch.test,524288,1,1514.13718,81.30704,207.419286,212.377984,346.168651
halflife2-deathmatch.test,262144,32,46.893985,15.26608,84.477965,79.267808,159.459239
halflife2-deathmatch.test,262144,8,89.678918,15.26608,84.477965,79.267808,159.459239
halflife2-deathmatch.test,262144,4,149.861841,15.26608,84.477965,79.267808,159.459239
halflife2-deathmatch.test,262144,1,302.395327,15.26608,84.477965,79.267808,159.459239
halflife2-deathmatch.test,131072,32,13.399217,5.378464,63.432495,36.92432,73.303177
halflife2-deathmatch.test,131072,8,22.87174,5.378464,63.432495,36.92432,73.303177
halflife2-deathmatch.test,131072,4,37.025384,5.378464,63.432495,36.92432,73.303177
halflife2-deathmatch.test,131072,1,119.767846,5.378464,63.432495,36.92432,73.303177
halflife2-deathmatch.test,65536,32,6.982117,3.44368,18.480949,18.174912,35.089655
halflife2-deathmatch.test,65536,8,10.565401,3.44368,18.480949,18.174912,35.089655
halflife2-deathmatch.test,65536,4,18.939597,3.44368,18.480949,18.174912,35.089655
halflife2-deathmatch.test,65536,1,47.969255,3.44368,18.480949,18.174912,35.089655
halflife2-deathmatch.test,16384,32,3.973837,0.585088,4.669527,5.868512,9.661792
halflife2-deathmatch.test,16384,8,2.361339,0.585088,4.669527,5.868512,9.661792
halflife2-deathmatch.test,16384,4,4.376124,0.585088,4.669527,5.868512,9.661792
halflife2-deathmatch.test,16384,1,10.95798,0.585088,4.669527,5.868512,9.661792
halflife2-deathmatch.test,4096,32,4.55401,0.401024,1.807636,1.978208,3.355111
halflife2-deathmatch.test,4096,8,0.61628,0.401024,1.807636,1.978208,3.355111
halflife2-deathmatch.test,4096,4,1.17145,0.401024,1.807636,1.978208,3.355111
halflife2-deathmatch.test,4096,1,2.159706,0.401024,1.807636,1.978208,3.355111
halflife2-deathmatch.test,256,32,4.428435,0.268512,0.634439,1.565696,1.972391
halflife2-deathmatch.test,256,8,0.034153,0.268512,0.634439,1.565696,1.972391
halflife2-deathmatch.test,256,4,0.060901,0.268512,0.634439,1.565696,1.972391
halflife2-deathmatch.test,256,1,0.080317,0.268512,0.634439,1.565696,1.972391
hotline.test,1216430,32,1614.488861,848.864448,1161.751377,1177.028864,1478.566709
hotline.test,1216430,8,4364.037734,848.864448,1161.751377,1177.028864,1478.566709
hotline.test,1216430,4,7352.235885,848.864448,1161.751377,1177.028864,1478.566709
hotline.test,1216430,1,13498.63377,848.864448,1161.751377,1177.028864,1478.566709
hotline.test,1048576,32,1077.408844,518.358528,772.406264,780.936384,1101.246678
hotline.test,1048576,8,2794.581166,518.358528,772.406264,780.936384,1101.246678
hotline.test,1048576,4,4857.171,518.358528,772.406264,780.936384,1101.246678
hotline.test,1048576,1,8989.536574,518.358528,772.406264,780.936384,1101.246678
hotline.test,524288,32,213.900782,84.54736,235.260597,226.089856,360.773542
hotline.test,524288,8,492.953845,84.54736,235.260597,226.089856,360.773542
hotline.test,524288,4,734.735957,84.54736,235.260597,226.089856,360.773542
hotline.test,524288,1,1493.747329,84.54736,235.260597,226.089856,360.773542
hotline.test,262144,32,44.716328,17.494016,78.513158,91.140704,161.429047
hotline.test,262144,8,93.392806,17.494016,78.513158,91.140704,161.429047
hotline.test,262144,4,176.292565,17.494016,78.513158,91.140704,161.429047
hotline.test,262144,1,328.895963,17.494016,78.513158,91.140704,161.429047
hotline.test,131072,32,17.060305,9.562432,40.103925,43.182656,84.494287
hotline.test,131072,8,23.77074,9.562432,40.103925,43.182656,84.494287
hotline.test,131072,4,44.81026,9.562432,40.103925,43.182656,84.494287
hotline.test,131072,1,100.850113,9.562432,40.103925,43.182656,84.494287
hotline.test,65536,32,6.657843,7.839744,27.626894,21.248992,50.314107
hotline.test,65536,8,10.011419,7.839744,27.626894,21.248992,50.314107
hotline.test,65536,4,16.733587,7.839744,27.626894,21.248992,50.314107
hotline.test,65536,1,47.211618,7.839744,27.626894,21.248992,50.314107
hotline.test,16384,32,5.007071,7.30912,11.101784,6.901504,10.645438
hotline.test,16384,8,4.14027,7.30912,11.101784,6.901504,10.645438
hotline.test,16384,4,5.6948,7.30912,11.101784,6.901504,10.645438
hotline.test,16384,1,10.327312,7.30912,11.101784,6.901504,10.645438
hotline.test,4096,32,0.805063,5.265696,6.637311,4.821568,6.180267
hotline.test,4096,8,0.954593,5.265696,6.637311,4.821568,6.180267
hotline.test,4096,4,1.284314,5.265696,6.637311,4.821568,6.180267
hotline.test,4096,1,2.364691,5.265696,6.637311,4.821568,6.180267
hotline.test,256,32,4.426549,0.362112,0.752961,1.900768,2.254551
hotline.test,256,8,0.045467,0.362112,0.752961,1.900768,2.254551
hotline.test,256,4,0.078572,0.362112,0.752961,1.900768,2.254551
hotline.test,256,1,0.127531,0.362112,0.752961,1.900768,2.254551
ident.test,1680,32,0.109651,0.424928,1.231514,0.655776,1.396409
ident.test,1680,8,0.286909,0.424928,1.231514,0.655776,1.396409
ident.test,1680,4,0.473315,0.424928,1.231514,0.655776,1.396409
ident.test,1680,1,1.270066,0.424928,1.231514,0.655776,1.396409
ident.test,256,32,0.020254,0.11664,0.474153,0.225408,0.684446
ident.test,256,8,0.025003,0.11664,0.474153,0.225408,0.684446
ident.test,256,4,0.040368,0.11664,0.474153,0.225408,0.684446
ident.test,256,1,0.05294,0.11664,0.474153,0.225408,0.684446
irc.test,440800,32,392.439677,168.62592,293.48548,222.193696,337.689333
irc.test,440800,8,745.548015,168.62592,293.48548,222.193696,337.689333
irc.test,440800,4,1321.927941,168.62592,293.48548,222.193696,337.689333
irc.test,440800,1,2819.218557,168.62592,293.48548,222.193696,337.689333
irc.test,262144,32,162.951595,53.910368,122.870712,116.300704,221.40908
irc.test,262144,8,282.373676,53.910368,122.870712,116.300704,221.40908
irc.test,262144,4,432.389728,53.910368,122.870712,116.300704,221.40908
irc.test,262144,1,922.728012,53.910368,122.870712,116.300704,221.40908
irc.test,131072,32,80.96577,25.466016,79.471652,54.246496,113.254914
irc.test,131072,8,136.480555,25.466016,79.471652,54.246496,113.254914
irc.test,131072,4,203.826338,25.466016,79.471652,54.246496,113.254914
irc.test,131072,1,334.915624,25.466016,79.471652,54.246496,113.254914
irc.test,65536,32,11.477321,4.245664,18.960132,19.353184,42.952333
irc.test,65536,8,22.74442,4.245664,18.960132,19.353184,42.952333
irc.test,65536,4,38.788113,4.245664,18.960132,19.353184,42.952333
irc.test,65536,1,62.314896,4.245664,18.960132,19.353184,42.952333
irc.test,16384,32,1.129336,2.108928,6.019912,5.785344,9.267957
irc.test,16384,8,2.446127,2.108928,6.019912,5.785344,9.267957
irc.test,16384,4,4.679445,2.108928,6.019912,5.785344,9.267957
irc.test,16384,1,8.951576,2.108928,6.019912,5.785344,9.267957
irc.test,4096,32,0.235505,0.285888,1.631496,1.919584,3.321239
irc.test,4096,8,0.518852,0.285888,1.631496,1.919584,3.321239
irc.test,4096,4,1.023107,0.285888,1.631496,1.919584,3.321239
irc.test,4096,1,2.891994,0.285888,1.631496,1.919584,3.321239
irc.test,256,32,0.02172,0.276064,0.684725,1.589888,1.994671
irc.test,256,8,0.028775,0.276064,0.684725,1.589888,1.994671
irc.test,256,4,0.050356,0.276064,0.684725,1.589888,1.994671
irc.test,256,1,0.076826,0.276064,0.684725,1.589888,1.994671
kugoo.test,577340,32,306.661134,317.107072,463.135893,1920.655232,2127.976883
kugoo.test,577340,8,676.55991,317.107072,463.135893,1920.655232,2127.976883
kugoo.test,577340,4,1262.980938,317.107072,463.135893,1920.655232,2127.976883
kugoo.test,577340,1,2140.452423,317.107072,463.135893,1920.655232,2127.976883
kugoo.test,524288,32,245.083587,94.523456,243.309265,143.450016,292.905617
kugoo.test,524288,8,607.620704,94.523456,243.309265,143.450016,292.905617
kugoo.test,524288,4,960.415152,94.523456,243.309265,143.450016,292.905617
kugoo.test,524288,1,1646.041685,94.523456,243.309265,143.450016,292.905617
kugoo.test,262144,32,33.988404,16.172672,85.93395,49.93152,118.667581
kugoo.test,262144,8,90.167599,16.172672,85.93395,49.93152,118.667581
kugoo.test,262144,4,131.395976,16.172672,85.93395,49.93152,118.667581
kugoo.test,262144,1,312.888796,16.172672,85.93395,49.93152,118.667581
kugoo.test,131072,32,18.633553,6.625248,64.293503,24.308832,60.559355
kugoo.test,131072,8,25.573136,6.625248,64.293503,24.308832,60.559355
kugoo.test,131072,4,42.890459,6.625248,64.293503,24.308832,60.559355
kugoo.test,131072,1,120.362341,6.625248,64.293503,24.308832,60.559355
kugoo.test,65536,32,9.28849,3.235456,28.4432,12.105952,28.905896
kugoo.test,65536,8,12.377228,3.235456,28.4432,12.105952,28.905896
kugoo.test,65536,4,17.866135,3.235456,28.4432,12.105952,28.905896
kugoo.test,65536,1,58.374791,3.235456,28.4432,12.105952,28.905896
kugoo.test,16384,32,1.433705,0.76992,4.712131,4.099808,7.602867
kugoo.test,16384,8,3.015474,0.76992,4.712131,4.099808,7.602867
kugoo.test,16384,4,5.221066,0.76992,4.712131,4.099808,7.602867
kugoo.test,16384,1,12.181393,0.76992,4.712131,4.099808,7.602867
kugoo.test,4096,32,4.636354,0.582752,1.95095,1.5168,2.797428
kugoo.test,4096,8,0.803874,0.582752,1.95095,1.5168,2.797428
kugoo.test,4096,4,1.483223,0.582752,1.95095,1.5168,2.797428
kugoo.test,4096,1,4.636842,0.582752,1.95095,1.5168,2.797428
kugoo.test,256,32,0.022279,0.362016,0.8235,1.133472,1.514931
kugoo.test,256,8,0.031009,0.362016,0.8235,1.133472,1.514931
kugoo.test,256,4,0.05755,0.362016,0.8235,1.133472,1.514931
kugoo.test,256,1,0.057898,0.362016,0.8235,1.133472,1.514931
liveforspeed.test,64260,32,5.44826,2.579104,17.645437,7.253664,25.053093
liveforspeed.test,64260,8,9.742879,2.579104,17.645437,7.253664,25.053093
liveforspeed.test,64260,4,18.579077,2.579104,17.645437,7.253664,25.053093
liveforspeed.test,64260,1,49.235482,2.579104,17.645437,7.253664,25.053093
liveforspeed.test,16384,32,1.449908,1.247136,5.02544,1.563072,5.492678
liveforspeed.test,16384,8,2.469383,1.247136,5.02544,1.563072,5.492678
liveforspeed.test,16384,4,4.499115,1.247136,5.02544,1.563072,5.492678
liveforspeed.test,16384,1,9.24044,1.247136,5.02544,1.563072,5.492678
liveforspeed.test,4096,32,0.358706,1.160128,2.55012,1.018848,2.419935
liveforspeed.test,4096,8,0.556078,1.160128,2.55012,1.018848,2.419935
liveforspeed.test,4096,4,1.121863,1.160128,2.55012,1.018848,2.419935
liveforspeed.test,4096,1,2.143154,1.160128,2.55012,1.018848,2.419935
liveforspeed.test,256,32,0.028426,0.361952,0.845151,0.464256,1.006275
liveforspeed.test,256,8,0.046375,0.361952,0.845151,0.464256,1.006275
liveforspeed.test,256,4,0.078502,0.361952,0.845151,0.464256,1.006275
liveforspeed.test,256,1,0.128927,0.361952,0.845151,0.464256,1.006275
lpd.test,824740,32,852.641111,475.672928,674.998813,568.380448,776.06236
lpd.test,824740,8,1865.007331,475.672928,674.998813,568.380448,776.06236
lpd.test,824740,4,3351.016737,475.672928,674.998813,568.380448,776.06236
lpd.test,824740,1,8267.111829,475.672928,674.998813,568.380448,776.06236
lpd.test,524288,32,425.951815,202.691616,327.686032,338.480768,474.340254
lpd.test,524288,8,902.100207,202.691616,327.686032,338.480768,474.340254
lpd.test,524288,4,1484.399411,202.691616,327.686032,338.480768,474.340254
lpd.test,524288,1,3496.914618,202.691616,327.686032,338.480768,474.340254
lpd.test,262144,32,140.479134,57.760992,126.355729,127.919392,197.885717
lpd.test,262144,8,237.92924,57.760992,126.355729,127.919392,197.885717
lpd.test,262144,4,404.72365,57.760992,126.355729,127.919392,197.885717
lpd.test,262144,1,1001.209744,57.760992,126.355729,127.919392,197.885717
lpd.test,131072,32,32.883439,16.393856,49.797915,52.15024,111.198985
lpd.test,131072,8,92.626494,16.393856,49.797915,52.15024,111.198985
lpd.test,131072,4,170.494796,16.393856,49.797915,52.15024,111.198985
lpd.test,131072,1,272.616651,16.393856,49.797915,52.15024,111.198985
lpd.test,65536,32,7.867916,4.282432,21.286759,21.578912,38.18691
lpd.test,65536,8,13.825599,4.282432,21.286759,21.578912,38.18691
lpd.test,65536,4,26.612657,4.282432,21.286759,21.578912,38.18691
lpd.test,65536,1,69.847084,4.282432,21.286759,21.578912,38.18691
lpd.test,16384,32,3.21529,2.383296,6.210998,6.984768,10.642085
lpd.test,16384,8,3.431239,2.383296,6.210998,6.984768,10.642085
lpd.test,16384,4,6.089963,2.383296,6.210998,6.984768,10.642085
lpd.test,16384,1,11.714293,2.383296,6.210998,6.984768,10.642085
lpd.test,4096,32,1.997116,0.400608,1.776766,2.32224,3.737633
lpd.test,4096,8,0.638281,0.400608,1.776766,2.32224,3.737633
lpd.test,4096,4,1.163558,0.400608,1.776766,2.32224,3.737633
lpd.test,4096,1,2.152583,0.400608,1.776766,2.32224,3.737633
lpd.test,256,32,0.019835,0.193568,0.655741,1.804512,2.22361
lpd.test,256,8,0.026749,0.193568,0.655741,1.804512,2.22361
lpd.test,256,4,0.050356,0.193568,0.655741,1.804512,2.22361
lpd.test,256,1,0.053848,0.193568,0.655741,1.804512,2.22361
mohaa.test,10,32,0.013758,0.05264,0.514242,0.062688,0.415976
mohaa.test,10,8,0.006356,0.05264,0.514242,0.062688,0.415976
mohaa.test,10,4,0.0044,0.05264,0.514242,0.062688,0.415976
mohaa.test,10,1,0.002934,0.05264,0.514242,0.062688,0.415976
mute.test,10,32,4.434721,0.040832,0.381474,0.058624,0.322248
mute.test,10,8,0.005797,0.040832,0.381474,0.058624,0.322248
mute.test,10,4,0.004749,0.040832,0.381474,0.058624,0.322248
mute.test,10,1,0.002794,0.040832,0.381474,0.058624,0.322248
ncp.test,704610,32,208.272233,96.185184,295.151685,482.588832,661.768353
ncp.test,704610,8,353.583538,96.185184,295.151685,482.588832,661.768353
ncp.test,704610,4,583.827744,96.185184,295.151685,482.588832,661.768353
ncp.test,704610,1,1664.26498,96.185184,295.151685,482.588832,661.768353
ncp.test,524288,32,165.199232,56.937952,190.54399,117.527296,252.506188
ncp.test,524288,8,270.066358,56.937952,190.54399,117.527296,252.506188
ncp.test,524288,4,414.153432,56.937952,190.54399,117.527296,252.506188
ncp.test,524288,1,1076.893977,56.937952,190.54399,117.527296,252.506188
ncp.test,262144,32,43.466656,18.95984,84.131413,52.276064,122.019062
ncp.test,262144,8,84.534469,18.95984,84.131413,52.276064,122.019062
ncp.test,262144,4,161.128105,18.95984,84.131413,52.276064,122.019062
ncp.test,262144,1,361.085604,18.95984,84.131413,52.276064,122.019062
ncp.test,131072,32,16.766482,8.545312,37.89058,25.693408,67.222082
ncp.test,131072,8,31.133702,8.545312,37.89058,25.693408,67.222082
ncp.test,131072,4,65.602611,8.545312,37.89058,25.693408,67.222082
ncp.test,131072,1,152.586197,8.545312,37.89058,25.693408,67.222082
ncp.test,65536,32,8.57527,4.090048,22.687708,12.755968,48.771167
ncp.test,65536,8,13.896209,4.090048,22.687708,12.755968,48.771167
ncp.test,65536,4,27.267629,4.090048,22.687708,12.755968,48.771167
ncp.test,65536,1,77.6622,4.090048,22.687708,12.755968,48.771167
ncp.test,16384,32,1.853941,1.183776,5.064342,4.28048,8.132195
ncp.test,16384,8,3.667373,1.183776,5.064342,4.28048,8.132195
ncp.test,16384,4,6.5667,1.183776,5.064342,4.28048,8.132195
ncp.test,16384,1,15.925243,1.183776,5.064342,4.28048,8.132195
ncp.test,4096,32,0.652599,0.835904,2.181217,1.726752,3.028464
ncp.test,4096,8,1.055583,0.835904,2.181217,1.726752,3.028464
ncp.test,4096,4,1.942988,0.835904,2.181217,1.726752,3.028464
ncp.test,4096,1,3.671214,0.835904,2.181217,1.726752,3.028464
ncp.test,256,32,4.416562,0.269984,0.665729,1.167712,1.589451
ncp.test,256,8,0.033385,0.269984,0.665729,1.167712,1.589451
ncp.test,256,4,0.062438,0.269984,0.665729,1.167712,1.589451
ncp.test,256,1,0.083041,0.269984,0.665729,1.167712,1.589451
ntp.test,1374290,32,1447.824719,798.42144,1260.071618,1262.651552,1621.014552
ntp.test,1374290,8,4370.980157,798.42144,1260.071618,1262.651552,1621.014552
ntp.test,1374290,4,6518.85043,798.42144,1260.071618,1262.651552,1621.014552
ntp.test,1374290,1,13233.36868,798.42144,1260.071618,1262.651552,1621.014552
ntp.test,1048576,32,817.816473,399.42944,688.923473,730.957312,988.065979
ntp.test,1048576,8,2300.428856,399.42944,688.923473,730.957312,988.065979
ntp.test,1048576,4,3360.620954,399.42944,688.923473,730.957312,988.065979
ntp.test,1048576,1,6996.153299,399.42944,688.923473,730.957312,988.065979
ntp.test,524288,32,235.060155,84.278784,210.601963,255.176384,390.727067
ntp.test,524288,8,425.109319,84.278784,210.601963,255.176384,390.727067
ntp.test,524288,4,753.941518,84.278784,210.601963,255.176384,390.727067
ntp.test,524288,1,1499.626732,84.278784,210.601963,255.176384,390.727067
ntp.test,262144,32,39.174201,17.441984,80.394547,105.068352,174.944971
ntp.test,262144,8,92.30342,17.441984,80.394547,105.068352,174.944971
ntp.test,262144,4,137.459191,17.441984,80.394547,105.068352,174.944971
ntp.test,262144,1,327.828649,17.441984,80.394547,105.068352,174.944971
ntp.test,131072,32,13.440423,6.17776,63.341844,50.166976,99.38084
ntp.test,131072,8,22.841709,6.17776,63.341844,50.166976,99.38084
ntp.test,131072,4,42.926496,6.17776,63.341844,50.166976,99.38084
ntp.test,131072,1,100.027939,6.17776,63.341844,50.166976,99.38084
ntp.test,65536,32,5.776724,3.737952,32.653242,24.617024,53.813229
ntp.test,65536,8,10.26683,3.737952,32.653242,24.617024,53.813229
ntp.test,65536,4,23.677221,3.737952,32.653242,24.617024,53.813229
ntp.test,65536,1,50.64181,3.737952,32.653242,24.617024,53.813229
ntp.test,16384,32,1.140301,0.55264,4.319972,8.063072,11.690336
ntp.test,16384,8,2.2285,0.55264,4.319972,8.063072,11.690336
ntp.test,16384,4,4.107165,0.55264,4.319972,8.063072,11.690336
ntp.test,16384,1,9.040134,0.55264,4.319972,8.063072,11.690336
ntp.test,4096,32,4.277439,0.389184,1.738632,2.70256,4.048777
ntp.test,4096,8,0.585341,0.389184,1.738632,2.70256,4.048777
ntp.test,4096,4,1.132758,0.389184,1.738632,2.70256,4.048777
ntp.test,4096,1,1.824328,0.389184,1.738632,2.70256,4.048777
ntp.test,256,32,0.020673,0.257664,0.609995,2.100704,2.47511
ntp.test,256,8,0.031778,0.257664,0.609995,2.100704,2.47511
ntp.test,256,4,0.056642,0.257664,0.609995,2.100704,2.47511
ntp.test,256,1,0.078013,0.257664,0.609995,2.100704,2.47511
poco.test,192530,32,24.542138,11.465984,55.800506,24.015392,70.138869
poco.test,192530,8,48.948713,11.465984,55.800506,24.015392,70.138869
poco.test,192530,4,91.987584,11.465984,55.800506,24.015392,70.138869
poco.test,192530,1,189.798197,11.465984,55.800506,24.015392,70.138869
poco.test,131072,32,14.72369,5.253856,35.278232,13.963104,48.451503
poco.test,131072,8,27.978196,5.253856,35.278232,13.963104,48.451503
poco.test,131072,4,46.653794,5.253856,35.278232,13.963104,48.451503
poco.test,131072,1,133.837056,5.253856,35.278232,13.963104,48.451503
poco.test,65536,32,5.873455,2.473792,18.076498,7.1744,23.846792
poco.test,65536,8,11.893785,2.473792,18.076498,7.1744,23.846792
poco.test,65536,4,16.585173,2.473792,18.076498,7.1744,23.846792
poco.test,65536,1,48.024851,2.473792,18.076498,7.1744,23.846792
poco.test,16384,32,5.30718,0.5864,4.644804,2.040224,5.792996
poco.test,16384,8,2.362107,0.5864,4.644804,2.040224,5.792996
poco.test,16384,4,4.421172,0.5864,4.644804,2.040224,5.792996
poco.test,16384,1,13.309681,0.5864,4.644804,2.040224,5.792996
poco.test,4096,32,0.291588,0.401824,1.817623,0.83408,2.234925
poco.test,4096,8,0.61216,0.401824,1.817623,0.83408,2.234925
poco.test,4096,4,1.154898,0.401824,1.817623,0.83408,2.234925
poco.test,4096,1,2.032107,0.401824,1.817623,0.83408,2.234925
poco.test,256,32,4.427528,0.26864,0.714339,0.57952,0.936573
poco.test,256,8,0.034991,0.26864,0.714339,0.57952,0.936573
poco.test,256,4,0.061181,0.26864,0.714339,0.57952,0.936573
poco.test,256,1,0.081365,0.26864,0.714339,0.57952,0.936573
qq.test,448820,32,138.793842,160.901888,276.715434,728.646624,845.217796
qq.test,448820,8,238.205779,160.901888,276.715434,728.646624,845.217796
qq.test,448820,4,399.51566,160.901888,276.715434,728.646624,845.217796
qq.test,448820,1,1067.38387,160.901888,276.715434,728.646624,845.217796
qq.test,262144,32,52.818774,24.574944,99.232739,48.016704,117.018486
qq.test,262144,8,143.15518,24.574944,99.232739,48.016704,117.018486
qq.test,262144,4,173.44136,24.574944,99.232739,48.016704,117.018486
qq.test,262144,1,459.854317,24.574944,99.232739,48.016704,117.018486
qq.test,131072,32,17.928434,8.42112,38.76716,21.60928,75.020994
qq.test,131072,8,37.319208,8.42112,38.76716,21.60928,75.020994
qq.test,131072,4,72.441902,8.42112,38.76716,21.60928,75.020994
qq.test,131072,1,146.960399,8.42112,38.76716,21.60928,75.020994
qq.test,65536,32,7.691218,4.307808,30.461409,10.832256,34.722288
qq.test,65536,8,11.924445,4.307808,30.461409,10.832256,34.722288
qq.test,65536,4,17.74098,4.307808,30.461409,10.832256,34.722288
qq.test,65536,1,46.950131,4.307808,30.461409,10.832256,34.722288
qq.test,16384,32,5.202488,3.796224,7.7517,3.890496,7.734518
qq.test,16384,8,3.050464,3.796224,7.7517,3.890496,7.734518
qq.test,16384,4,4.430042,3.796224,7.7517,3.890496,7.734518
qq.test,16384,1,9.529514,3.796224,7.7517,3.890496,7.734518
qq.test,4096,32,0.935456,3.69344,5.378558,3.051744,4.512104
qq.test,4096,8,1.534416,3.69344,5.378558,3.051744,4.512104
qq.test,4096,4,1.96904,3.69344,5.378558,3.051744,4.512104
qq.test,4096,1,2.565904,3.69344,5.378558,3.051744,4.512104
qq.test,256,32,3.067366,0.363328,0.702256,0.937344,1.436987
qq.test,256,8,0.046515,0.363328,0.702256,0.937344,1.436987
qq.test,256,4,0.07913,0.363328,0.702256,0.937344,1.436987
qq.test,256,1,0.236483,0.363328,0.702256,0.937344,1.436987
quake-halflife.test,10,32,0.014667,0.03888,0.318337,0.058688,0.371417
quake-halflife.test,10,8,0.006355,0.03888,0.318337,0.058688,0.371417
quake-halflife.test,10,4,0.004749,0.03888,0.318337,0.058688,0.371417
quake-halflife.test,10,1,0.002933,0.03888,0.318337,0.058688,0.371417
rlogin.test,16480,32,5.425352,1.071104,6.133335,1.947008,5.542615
rlogin.test,16480,8,5.426818,1.071104,6.133335,1.947008,5.542615
rlogin.test,16480,4,8.787309,1.071104,6.133335,1.947008,5.542615
rlogin.test,16480,1,14.803379,1.071104,6.133335,1.947008,5.542615
rlogin.test,16384,32,2.777314,1.038368,4.950779,1.62992,5.504691
rlogin.test,16384,8,5.011751,1.038368,4.950779,1.62992,5.504691
rlogin.test,16384,4,7.966812,1.038368,4.950779,1.62992,5.504691
rlogin.test,16384,1,14.616973,1.038368,4.950779,1.62992,5.504691
rlogin.test,4096,32,0.195765,0.241312,1.53246,0.531488,2.053338
rlogin.test,4096,8,0.44922,0.241312,1.53246,0.531488,2.053338
rlogin.test,4096,4,0.959971,0.241312,1.53246,0.531488,2.053338
rlogin.test,4096,1,1.346194,0.241312,1.53246,0.531488,2.053338
rlogin.test,256,32,4.429064,0.075552,0.498458,0.29824,0.686262
rlogin.test,256,8,0.01746,0.075552,0.498458,0.29824,0.686262
rlogin.test,256,4,0.028984,0.075552,0.498458,0.29824,0.686262
rlogin.test,256,1,0.049658,0.075552,0.498458,0.29824,0.686262
rtp.test,1536720,32,1628.062739,883.107872,1304.334665,1039.338336,1409.800112
rtp.test,1536720,8,4576.516757,883.107872,1304.334665,1039.338336,1409.800112
rtp.test,1536720,4,7817.610408,883.107872,1304.334665,1039.338336,1409.800112
rtp.test,1536720,1,15210.393025,883.107872,1304.334665,1039.338336,1409.800112
rtp.test,1048576,32,726.383418,332.254848,584.966117,674.25456,974.870837
rtp.test,1048576,8,1782.634685,332.254848,584.966117,674.25456,974.870837
rtp.test,1048576,4,2939.037444,332.254848,584.966117,674.25456,974.870837
rtp.test,1048576,1,5841.226055,332.254848,584.966117,674.25456,974.870837
rtp.test,524288,32,185.012741,65.485152,194.207087,242.244384,378.170414
rtp.test,524288,8,343.67466,65.485152,194.207087,242.244384,378.170414
rtp.test,524288,4,519.507862,65.485152,194.207087,242.244384,378.170414
rtp.test,524288,1,1190.598307,65.485152,194.207087,242.244384,378.170414
rtp.test,262144,32,39.583682,18.760096,97.41762,108.070912,178.82138
rtp.test,262144,8,81.831884,18.760096,97.41762,108.070912,178.82138
rtp.test,262144,4,156.445516,18.760096,97.41762,108.070912,178.82138
rtp.test,262144,1,339.202817,18.760096,97.41762,108.070912,178.82138
rtp.test,131072,32,16.174506,8.956512,66.84963,53.544288,112.440348
rtp.test,131072,8,29.736454,8.956512,66.84963,53.544288,112.440348
rtp.test,131072,4,58.870386,8.956512,66.84963,53.544288,112.440348
rtp.test,131072,1,136.538522,8.956512,66.84963,53.544288,112.440348
rtp.test,65536,32,8.644414,3.269888,28.629049,25.81872,43.495417
rtp.test,65536,8,13.419262,3.269888,28.629049,25.81872,43.495417
rtp.test,65536,4,25.529346,3.269888,28.629049,25.81872,43.495417
rtp.test,65536,1,49.928449,3.269888,28.629049,25.81872,43.495417
rtp.test,16384,32,1.106288,0.566944,4.472575,8.227744,12.018241
rtp.test,16384,8,2.249802,0.566944,4.472575,8.227744,12.018241
rtp.test,16384,4,4.190835,0.566944,4.472575,8.227744,12.018241
rtp.test,16384,1,9.040624,0.566944,4.472575,8.227744,12.018241
rtp.test,4096,32,4.585928,0.388224,1.729763,2.747712,4.140059
rtp.test,4096,8,0.592255,0.388224,1.729763,2.747712,4.140059
rtp.test,4096,4,1.166631,0.388224,1.729763,2.747712,4.140059
rtp.test,4096,1,2.077014,0.388224,1.729763,2.747712,4.140059
rtp.test,256,32,0.021231,0.359776,0.805761,2.190752,2.560246
rtp.test,256,8,0.033593,0.359776,0.805761,2.190752,2.560246
rtp.test,256,4,0.058527,0.359776,0.805761,2.190752,2.560246
rtp.test,256,1,0.076266,0.359776,0.805761,2.190752,2.560246
runesofmagic.test,897140,32,977.783335,437.685856,651.910591,556.041696,888.803122
runesofmagic.test,897140,8,2428.056705,437.685856,651.910591,556.041696,888.803122
runesofmagic.test,897140,4,4325.237616,437.685856,651.910591,556.041696,888.803122
runesofmagic.test,897140,1,7267.84086,437.685856,651.910591,556.041696,888.803122
runesofmagic.test,524288,32,223.381179,84.696224,215.665238,199.103968,334.328292
runesofmagic.test,524288,8,427.7613,84.696224,215.665238,199.103968,334.328292
runesofmagic.test,524288,4,734.644823,84.696224,215.665238,199.103968,334.328292
runesofmagic.test,524288,1,1500.094046,84.696224,215.665238,199.103968,334.328292
runesofmagic.test,262144,32,38.218068,17.620352,81.979452,76.722528,161.384768
